words@aas1991m	Shastoon	45.385	45.53	ну
words@aas1991m	Shastoon	45.53	45.71	нет
words@aas1991m	Shastoon	45.71	46.06	во-первых
words@aas1991m	Shastoon	46.06	46.18	я
words@aas1991m	Shastoon	46.18	46.4	уверен
words@aas1991m	Shastoon	46.4	46.58	что
words@aas1991m	Shastoon	46.58	46.69	его
words@aas1991m	Shastoon	46.69	46.9	можно
words@aas1991m	Shastoon	46.9	47.445	прокачать
words@aas1991m	Shastoon	47.675	47.967	эээ
words@aas1991m	Shastoon	47.967	48.26	бывают
words@aas1991m	Shastoon	48.26	48.49	наверное
words@aas1991m	Shastoon	48.49	48.83	разные
words@aas1991m	Shastoon	48.83	49.29	случаи
words@aas1991m	Shastoon	49.29	49.37	и
words@aas1991m	Shastoon	49.37	49.56	когда
words@aas1991m	Shastoon	49.56	49.89	человек
words@aas1991m	Shastoon	49.89	50.302	совсем
words@aas1991m	Shastoon	50.302	51.03	#смеется#
words@aas1991m	Shastoon	51.03	51.31	совсем
words@aas1991m	Shastoon	51.31	51.47	все
words@aas1991m	Shastoon	51.47	51.87	плохо
words@aas1991m	Shastoon	52.477	52.67	там
words@aas1991m	Shastoon	52.67	53.119	наверное
words@aas1991m	Shastoon	53.119	53.44	да
words@aas1991m	Shastoon	53.44	53.58	там
words@aas1991m	Shastoon	53.58	53.86	наверное
words@aas1991m	Shastoon	53.86	54.07	будет
words@aas1991m	Shastoon	54.07	54.386	хуже
words@aas1991m	Shastoon	54.386	54.672	но
words@aas1991m	Shastoon	54.672	54.958	нет
words@aas1991m	Shastoon	54.958	55.57	безусловно
words@aas1991m	Shastoon	55.57	55.835	когда
words@aas1991m	Shastoon	55.835	56.1	ты
words@aas1991m	Shastoon	56.1	56.45	чем-то
words@aas1991m	Shastoon	56.45	56.806	долго
words@aas1991m	Shastoon	56.806	56.86	и
words@aas1991m	Shastoon	56.86	57.27	упорно
words@aas1991m	Shastoon	57.27	57.84	занимаешься
words@aas1991m	Shastoon	57.84	58.0	ты
words@aas1991m	Shastoon	58.0	58.12	в
words@aas1991m	Shastoon	58.12	58.46	этом
words@aas1991m	Shastoon	58.46	58.97	конечно
words@aas1991m	Shastoon	59.67	59.82	как
words@aas1991m	Shastoon	59.82	60.03	это
words@aas1991m	Shastoon	60.03	60.39	сказать
words@aas1991m	Shastoon	60.39	60.52	то
words@aas1991m	Shastoon	60.95	61.19	ну
words@aas1991m	Shastoon	61.19	61.76	растешь
words@aas1991m	Shastoon	61.76	61.87	в
words@aas1991m	Shastoon	61.87	62.09	этом
words@aas1991m	Shastoon	62.09	62.19	ну
words@aas1991m	Shastoon	62.19	62.4	да
words@aas1991m	Shastoon	62.4	62.62	да
words@aas1991m	Shastoon	62.62	62.82	да
words@aas1991m	Shastoon	62.88	63.38	по-любому
words@aas1991m	Shastoon	67.24	67.33	ну
words@aas1991m	Shastoon	67.33	67.52	да
words@aas1991m	Shastoon	67.52	67.72	да
words@aas1991m	Shastoon	67.72	68.0	да
words@aas1991m	Shastoon	68.76	69.05	ну
words@aas1991m	Shastoon	69.05	69.64	репетиции
words@aas1991m	Shastoon	69.64	69.79	да
words@aas1991m	Shastoon	69.79	69.95	это
words@aas1991m	Shastoon	69.95	70.482	тренировки
words@aas1991m	Shastoon	70.482	70.828	просто
words@aas1991m	Shastoon	70.828	71.01	так
words@aas1991m	Shastoon	71.01	71.52	называемые
words@aas1991m	Shastoon	77.035	77.24	ой
words@aas1991m	Shastoon	77.24	77.37	на
words@aas1991m	Shastoon	77.37	77.72	самом
words@aas1991m	Shastoon	77.72	78.1	деле
words@aas1991m	Shastoon	78.1	78.48	вот
words@aas1991m	Shastoon	78.49	79.515	эээ
words@aas1991m	Shastoon	79.515	79.71	из
words@aas1991m	Shastoon	79.71	80.19	зала
words@aas1991m	Shastoon	80.56	80.76	в...
words@aas1991m	Shastoon	80.76	80.95	в
words@aas1991m	Shastoon	80.95	81.81	большинстве
words@aas1991m	Shastoon	82.39	82.76	кричат
words@aas1991m	Shastoon	82.76	83.25	примерно
words@aas1991m	Shastoon	83.25	83.54	одно
words@aas1991m	Shastoon	83.54	83.66	и
words@aas1991m	Shastoon	83.66	83.82	то
words@aas1991m	Shastoon	83.82	84.09	же
words@aas1991m	Shastoon	84.92	85.63	слушай
words@aas1991m	Shastoon	85.63	85.75	ну
words@aas1991m	Shastoon	85.75	86.15	смотри
words@aas1991m	Shastoon	86.15	86.664	например
words@aas1991m	Shastoon	86.664	87.1	в...
words@aas1991m	Shastoon	87.53	88.16	больше
words@aas1991m	Shastoon	88.16	88.31	чем
words@aas1991m	Shastoon	88.31	88.42	в
words@aas1991m	Shastoon	88.42	88.78	половине
words@aas1991m	Shastoon	88.78	89.31	городов
words@aas1991m	Shastoon	89.31	90.14	обязательно
words@aas1991m	Shastoon	90.14	90.38	нам
words@aas1991m	Shastoon	90.38	90.79	крикнут
words@aas1991m	Shastoon	90.79	91.32	баня
words@aas1991m	Shastoon	91.68	91.98	нам
words@aas1991m	Shastoon	91.98	92.67	обязательно
words@aas1991m	Shastoon	92.67	93.24	крикнут
words@aas1991m	Shastoon	93.24	94.39	патологоанатом
words@aas1991m	Shastoon	95.47	95.6	и
words@aas1991m	Shastoon	95.6	95.9	нам
words@aas1991m	Shastoon	95.9	96.9	обязательно
words@aas1991m	Shastoon	96.9	97.38	крикнут
words@aas1991m	Shastoon	97.38	97.72	еще
words@aas1991m	Shastoon	97.72	98.06	что-то
words@aas1991m	Shastoon	98.06	98.45	третье
words@aas1991m	Shastoon	98.45	98.65	блин
words@aas1991m	Shastoon	98.65	98.76	мы
words@aas1991m	Shastoon	98.76	99.02	всегда
words@aas1991m	Shastoon	99.02	99.54	смеемся
words@aas1991m	Shastoon	99.605	99.929	баня
words@aas1991m	Shastoon	99.929	100.59	патологоан...
words@aas1991m	Shastoon	100.59	100.68	а
words@aas1991m	Shastoon	100.68	100.82	и
words@aas1991m	Shastoon	100.82	101.225	морг
words@aas1991m	Shastoon	101.375	101.65	баня
words@aas1991m	Shastoon	101.65	102.38	патологоанатом
words@aas1991m	Shastoon	102.38	102.49	и
words@aas1991m	Shastoon	102.49	102.8	морг
words@aas1991m	Shastoon	103.0	103.22	это
words@aas1991m	Shastoon	103.22	103.68	кричат
words@aas1991m	Shastoon	105.435	105.65	не
words@aas1991m	Shastoon	105.65	105.865	не
words@aas1991m	Shastoon	105.865	106.08	не
words@aas1991m	Shastoon	106.097	106.3	вот
words@aas1991m	Shastoon	106.3	106.39	в
words@aas1991m	Shastoon	106.39	106.92	Москве
words@aas1991m	Shastoon	106.92	107.39	пробки
words@aas1991m	Shastoon	107.39	107.625	еще
words@aas1991m	Shastoon	107.625	107.81	дай
words@aas1991m	Shastoon	107.81	108.07	бог
words@aas1991m	Shastoon	108.07	108.54	крикнут
words@aas1991m	Shastoon	108.558	108.65	ну
words@aas1991m	Shastoon	108.65	108.75	то
words@aas1991m	Shastoon	108.75	108.93	есть
words@aas1991m	Shastoon	108.93	109.15	там
words@aas1991m	Shastoon	109.15	109.48	никто
words@aas1991m	Shastoon	109.48	109.61	не
words@aas1991m	Shastoon	109.61	109.89	кричит
words@aas1991m	Shastoon	109.89	110.29	пробки
words@aas1991m	Shastoon	110.29	110.41	в
words@aas1991m	Shastoon	110.41	110.84	условной
words@aas1991m	Shastoon	110.84	111.02	там
words@aas1991m	Shastoon	111.02	111.45	где-нибудь
words@aas1991m	Shastoon	111.693	111.92	в
words@aas1991m	Shastoon	111.92	112.35	Воронеже
words@aas1991m	Shastoon	112.363	112.521	хотя
words@aas1991m	Shastoon	112.521	112.68	в
words@aas1991m	Shastoon	112.68	112.97	Воронеже
words@aas1991m	Shastoon	112.97	113.16	тоже
words@aas1991m	Shastoon	113.16	113.34	есть
words@aas1991m	Shastoon	113.34	113.68	пробки
words@aas1991m	Shastoon	113.791	113.96	тоже
words@aas1991m	Shastoon	113.96	114.08	ну
words@aas1991m	Shastoon	114.08	114.437	кричат
words@aas1991m	Shastoon	114.437	114.64	нет
words@aas1991m	Shastoon	114.64	114.88	пробки
words@aas1991m	Shastoon	114.88	115.3	кричат
words@aas1991m	Shastoon	115.946	116.1	ну
words@aas1991m	Shastoon	116.1	116.28	вот
words@aas1991m	Shastoon	116.28	117.06	патологоанатом
words@aas1991m	Shastoon	117.06	117.53	баня
words@aas1991m	Shastoon	117.53	117.89	и
words@aas1991m	Shastoon	117.89	118.34	морг
words@aas1991m	Shastoon	118.34	118.59	это
words@aas1991m	Shastoon	118.59	119.27	вообще
words@aas1991m	Shastoon	120.008	120.29	ну
words@aas1991m	Shastoon	120.29	120.46	а
words@aas1991m	Shastoon	120.46	120.69	что
words@aas1991m	Shastoon	120.69	121.01	делать
words@aas1991m	Shastoon	121.012	121.442	#смеется#
words@aas1991m	Shastoon	121.442	121.55	не
words@aas1991m	Shastoon	121.55	121.68	ну
words@aas1991m	Shastoon	121.68	121.94	даже
words@aas1991m	Shastoon	121.94	122.339	было
words@aas1991m	Shastoon	122.54	122.79	было
words@aas1991m	Shastoon	122.79	123.01	одно
words@aas1991m	Shastoon	123.01	123.28	время
words@aas1991m	Shastoon	123.28	123.55	когда
words@aas1991m	Shastoon	123.55	123.7	мы
words@aas1991m	Shastoon	123.7	123.85	уже
words@aas1991m	Shastoon	123.85	124.02	не
words@aas1991m	Shastoon	124.02	124.39	могли
words@aas1991m	Shastoon	124.39	124.57	то
words@aas1991m	Shastoon	124.57	124.74	есть
words@aas1991m	Shastoon	124.74	124.919	ну
words@aas1991m	Shastoon	125.37	125.81	по-любому
words@aas1991m	Shastoon	125.81	126.03	когда
words@aas1991m	Shastoon	126.03	126.17	там
words@aas1991m	Shastoon	126.17	126.71	особенно
words@aas1991m	Shastoon	126.71	126.88	у
words@aas1991m	Shastoon	126.88	127.13	нас
words@aas1991m	Shastoon	127.13	127.59	за
words@aas1991m	Shastoon	127.59	127.85	год
words@aas1991m	Shastoon	127.85	128.16	много
words@aas1991m	Shastoon	128.16	128.72	концертов
words@aas1991m	Shastoon	128.72	128.9	там
words@aas1991m	Shastoon	128.9	129.47	каких-нибудь
words@aas1991m	Shastoon	129.47	129.69	там
words@aas1991m	Shastoon	129.69	130.22	семьдесят
words@aas1991m	Shastoon	130.22	130.64	городов
words@aas1991m	Shastoon	130.7	130.79	и
words@aas1991m	Shastoon	130.79	130.94	когда
words@aas1991m	Shastoon	130.94	131.12	ты
words@aas1991m	Shastoon	131.12	131.39	приезжаешь
words@aas1991m	Shastoon	131.39	131.49	в
words@aas1991m	Shastoon	131.49	131.85	шестьдесят
words@aas1991m	Shastoon	131.85	132.31	первый
words@aas1991m	Shastoon	132.31	132.4	и
words@aas1991m	Shastoon	132.4	132.88	тебе
words@aas1991m	Shastoon	132.88	133.07	из
words@aas1991m	Shastoon	133.07	133.58	шестидесяти
words@aas1991m	Shastoon	133.58	133.86	пяти
words@aas1991m	Shastoon	133.86	134.16	городов
words@aas1991m	Shastoon	134.16	134.26	в
words@aas1991m	Shastoon	134.26	134.65	сороковой
words@aas1991m	Shastoon	134.65	134.94	раз
words@aas1991m	Shastoon	134.94	135.4	кричат
words@aas1991m	Shastoon	135.4	136.52	патологонатом
words@aas1991m	Shastoon	136.9	137.51	начинается
words@aas1991m	Shastoon	137.51	137.62	в
words@aas1991m	Shastoon	137.62	138.09	голове
words@aas1991m	Shastoon	138.09	138.32	еще
words@aas1991m	Shastoon	138.32	138.45	же
words@aas1991m	Shastoon	138.45	138.56	вот
words@aas1991m	Shastoon	138.56	138.77	это
words@aas1991m	Shastoon	138.77	138.91	мы
words@aas1991m	Shastoon	138.91	139.02	ж
words@aas1991m	Shastoon	139.02	139.53	честные
words@aas1991m	Shastoon	139.53	139.74	все
words@aas1991m	Shastoon	139.74	140.23	начинается
words@aas1991m	Shastoon	140.23	140.32	в
words@aas1991m	Shastoon	140.32	140.74	голове
words@aas1991m	Shastoon	141.04	141.5	сказать
words@aas1991m	Shastoon	141.5	141.97	шутку
words@aas1991m	Shastoon	141.97	142.44	которую
words@aas1991m	Shastoon	142.44	142.62	я
words@aas1991m	Shastoon	142.62	142.78	не
words@aas1991m	Shastoon	142.78	143.48	говорил
words@aas1991m	Shastoon	143.685	143.72	в
words@aas1991m	Shastoon	143.72	143.94	тех
words@aas1991m	Shastoon	143.94	144.47	городах
words@aas1991m	Shastoon	144.495	144.71	хотя
words@aas1991m	Shastoon	144.71	144.89	как
words@aas1991m	Shastoon	144.89	145.05	бы
words@aas1991m	Shastoon	145.05	145.15	ну
words@aas1991m	Shastoon	145.15	145.36	все
words@aas1991m	Shastoon	145.36	145.7	равно
words@aas1991m	Shastoon	145.7	145.98	можно
words@aas1991m	Shastoon	145.98	146.11	же
words@aas1991m	Shastoon	146.11	146.575	сказать
words@aas1991m	Shastoon	146.99	147.16	но
words@aas1991m	Shastoon	147.16	147.39	все
words@aas1991m	Shastoon	147.39	147.5	ж
words@aas1991m	Shastoon	147.5	148.07	честные
words@aas1991m	Shastoon	148.07	148.31	все
words@aas1991m	Shastoon	148.31	148.87	стоят
words@aas1991m	Shastoon	148.87	149.44	новую
words@aas1991m	Shastoon	149.44	149.59	про
words@aas1991m	Shastoon	149.59	150.52	патологоанатома
words@aas1991m	Shastoon	150.52	151.32	рожают
words@aas1991m	Shastoon	151.32	151.95	репризу
words@aas1991m	Shastoon	152.76	152.88	ну
words@aas1991m	Shastoon	152.88	153.04	это
words@aas1991m	Shastoon	153.04	153.46	сложно
words@aas1991m	Shastoon	153.46	153.95	бывает
words@aas1991m	Shastoon	157.69	158.15	бывает
words@aas1991m	Shastoon	158.15	158.53	конечно
words@aas1991m	Shastoon	158.53	158.94	бывает
words@aas1991m	Shastoon	158.94	159.11	да
words@aas1991m	Shastoon	159.11	159.3	да
words@aas1991m	Shastoon	159.3	159.6	да
words@aas1991m	Shastoon	161.09	161.35	о
words@aas1991m	Shastoon	161.35	161.65	блин
words@aas1991m	Shastoon	161.65	161.8	ну
words@aas1991m	Shastoon	161.8	162.05	это
words@aas1991m	Shastoon	162.135	162.37	даже
words@aas1991m	Shastoon	162.37	163.01	вспомнить
words@aas1991m	Shastoon	163.01	163.06	у
words@aas1991m	Shastoon	163.06	163.11	меня
words@aas1991m	Shastoon	163.11	163.2	с
words@aas1991m	Shastoon	163.2	163.63	памятью
words@aas1991m	Shastoon	163.63	163.76	я
words@aas1991m	Shastoon	163.76	163.87	не
words@aas1991m	Shastoon	163.87	164.14	помню
words@aas1991m	Shastoon	164.152	164.39	ну
words@aas1991m	Shastoon	164.39	165.09	обычно
words@aas1991m	Shastoon	165.09	165.73	удивляют
words@aas1991m	Shastoon	166.781	167.09	нет
words@aas1991m	Shastoon	167.101	167.255	да
words@aas1991m	Shastoon	167.255	167.409	да
words@aas1991m	Shastoon	167.409	167.563	да
words@aas1991m	Shastoon	167.563	167.72	да
words@aas1991m	Shastoon	167.72	167.94	да
words@aas1991m	Shastoon	167.946	168.217	нет
words@aas1991m	Shastoon	168.217	168.54	есть
words@aas1991m	Shastoon	168.54	168.785	люди
words@aas1991m	Shastoon	168.785	169.03	которые
words@aas1991m	Shastoon	169.046	169.18	мы
words@aas1991m	Shastoon	169.18	169.38	играем
words@aas1991m	Shastoon	169.38	169.93	импровизацию
words@aas1991m	Shastoon	169.93	170.506	вечеринка
words@aas1991m	Shastoon	170.79	170.92	вот
words@aas1991m	Shastoon	170.92	171.05	это
words@aas1991m	Shastoon	171.05	171.26	когда
words@aas1991m	Shastoon	171.26	171.42	нам
words@aas1991m	Shastoon	171.42	171.7	дают
words@aas1991m	Shastoon	171.7	171.87	три
words@aas1991m	Shastoon	171.87	172.22	образа
words@aas1991m	Shastoon	172.22	172.62	каких-то
words@aas1991m	Shastoon	172.62	172.74	и
words@aas1991m	Shastoon	172.74	173.13	Арсений
words@aas1991m	Shastoon	173.13	173.23	в
words@aas1991m	Shastoon	173.23	173.65	наушниках
words@aas1991m	Shastoon	173.65	173.74	не
words@aas1991m	Shastoon	173.74	173.95	знает
words@aas1991m	Shastoon	173.95	174.08	что
words@aas1991m	Shastoon	174.08	174.18	за
words@aas1991m	Shastoon	174.18	174.46	образы
words@aas1991m	Shastoon	174.46	174.79	снимает
words@aas1991m	Shastoon	174.79	175.18	наушники
words@aas1991m	Shastoon	175.185	175.35	ему
words@aas1991m	Shastoon	175.35	175.745	нужно
words@aas1991m	Shastoon	175.745	175.98	с
words@aas1991m	Shastoon	175.98	176.21	нами
words@aas1991m	Shastoon	176.21	176.79	взаимодействовать
words@aas1991m	Shastoon	176.79	176.84	и
words@aas1991m	Shastoon	176.84	177.38	угадывать
words@aas1991m	Shastoon	177.38	177.57	кто
words@aas1991m	Shastoon	177.57	177.71	мы
words@aas1991m	Shastoon	178.31	178.6	вот
words@aas1991m	Shastoon	178.695	179.19	иии
words@aas1991m	Shastoon	179.205	179.32	вот
words@aas1991m	Shastoon	179.32	179.46	на
words@aas1991m	Shastoon	179.46	179.61	эту
words@aas1991m	Shastoon	179.61	180.23	импровизацию
words@aas1991m	Shastoon	180.23	180.52	иногда
words@aas1991m	Shastoon	180.52	180.68	есть
words@aas1991m	Shastoon	180.68	180.91	люди
words@aas1991m	Shastoon	180.915	181.05	мне
words@aas1991m	Shastoon	181.05	181.31	очень
words@aas1991m	Shastoon	181.31	181.7	нравится
words@aas1991m	Shastoon	181.71	181.96	которые
words@aas1991m	Shastoon	181.96	182.3	приходят
words@aas1991m	Shastoon	182.3	182.41	на
words@aas1991m	Shastoon	182.41	183.09	импровизацию
words@aas1991m	Shastoon	183.2	183.43	они
words@aas1991m	Shastoon	183.43	183.79	прям
words@aas1991m	Shastoon	183.79	184.34	готовятся
words@aas1991m	Shastoon	184.63	184.7	то
words@aas1991m	Shastoon	184.7	184.84	есть
words@aas1991m	Shastoon	184.84	185.01	мне
words@aas1991m	Shastoon	185.01	185.34	кажется
words@aas1991m	Shastoon	185.34	185.51	они
words@aas1991m	Shastoon	185.51	186.09	вечером
words@aas1991m	Shastoon	186.09	186.706	садятся
words@aas1991m	Shastoon	186.706	186.85	с
words@aas1991m	Shastoon	186.85	187.57	блокнотом
words@aas1991m	Shastoon	188.23	188.34	и
words@aas1991m	Shastoon	188.34	189.1	что-нибудь
words@aas1991m	Shastoon	189.1	189.59	эдакое
words@aas1991m	Shastoon	189.59	189.79	вот
words@aas1991m	Shastoon	189.79	190.0	меня
words@aas1991m	Shastoon	190.0	190.21	с...
words@aas1991m	Shastoon	190.325	190.522	да
words@aas1991m	Shastoon	190.522	190.72	да
words@aas1991m	Shastoon	190.735	191.277	по...
words@aas1991m	Shastoon	191.277	191.82	подниму
words@aas1991m	Shastoon	191.82	192.22	руку
words@aas1991m	Shastoon	192.22	192.36	и
words@aas1991m	Shastoon	192.36	192.896	что-нибудь
words@aas1991m	Shastoon	192.896	193.295	скажу
words@aas1991m	Shastoon	193.73	193.86	и
words@aas1991m	Shastoon	193.86	194.05	там
words@aas1991m	Shastoon	194.05	194.42	бывают
words@aas1991m	Shastoon	194.42	194.79	иногда
words@aas1991m	Shastoon	194.79	195.25	очень
words@aas1991m	Shastoon	195.25	195.8	удачные
words@aas1991m	Shastoon	195.8	196.23	какие-то
words@aas1991m	Shastoon	196.23	196.7	образы
words@aas1991m	Shastoon	196.7	196.83	и
words@aas1991m	Shastoon	196.83	197.23	которые
words@aas1991m	Shastoon	197.23	197.67	вообще
words@aas1991m	Shastoon	197.67	197.8	мы
words@aas1991m	Shastoon	197.8	197.88	бы
words@aas1991m	Shastoon	197.88	198.18	такие
words@aas1991m	Shastoon	198.18	198.48	никогда
words@aas1991m	Shastoon	198.48	198.6	в
words@aas1991m	Shastoon	198.6	198.89	жизни
words@aas1991m	Shastoon	198.89	199.04	не
words@aas1991m	Shastoon	199.04	199.58	придумали
words@aas1991m	Shastoon	200.19	200.42	вот
words@aas1991m	Shastoon	200.46	200.56	но
words@aas1991m	Shastoon	200.56	200.9	самое
words@aas1991m	Shastoon	200.9	201.465	главное
words@aas1991m	Shastoon	201.73	202.43	что
words@aas1991m	Shastoon	202.48	202.77	очень
words@aas1991m	Shastoon	202.77	203.12	часто
words@aas1991m	Shastoon	203.12	203.35	когда
words@aas1991m	Shastoon	203.35	203.49	мы
words@aas1991m	Shastoon	203.49	203.85	приезжаем
words@aas1991m	Shastoon	203.85	203.99	в
words@aas1991m	Shastoon	203.99	204.19	тот
words@aas1991m	Shastoon	204.19	204.33	или
words@aas1991m	Shastoon	204.33	204.56	иной
words@aas1991m	Shastoon	204.56	205.01	город
words@aas1991m	Shastoon	205.01	205.18	нам
words@aas1991m	Shastoon	205.18	205.44	дают
words@aas1991m	Shastoon	205.44	205.84	какой-то
words@aas1991m	Shastoon	205.84	206.45	образ
words@aas1991m	Shastoon	206.45	207.1	связанный
words@aas1991m	Shastoon	207.1	207.43	с
words@aas1991m	Shastoon	207.43	207.73	тем
words@aas1991m	Shastoon	207.73	208.015	или
words@aas1991m	Shastoon	208.015	208.3	иным
words@aas1991m	Shastoon	208.3	208.71	городом
words@aas1991m	Shastoon	208.72	208.85	ну
words@aas1991m	Shastoon	208.85	208.98	то
words@aas1991m	Shastoon	208.98	209.2	есть
words@aas1991m	Shastoon	209.2	209.64	этого
words@aas1991m	Shastoon	209.64	209.78	не
words@aas1991m	Shastoon	209.78	209.98	может
words@aas1991m	Shastoon	209.98	210.14	быть
words@aas1991m	Shastoon	210.14	210.26	в
words@aas1991m	Shastoon	210.26	210.68	передаче
words@aas1991m	Shastoon	210.68	210.93	да
words@aas1991m	Shastoon	210.945	211.06	ну
words@aas1991m	Shastoon	211.06	211.31	грубо
words@aas1991m	Shastoon	211.31	211.61	говоря
words@aas1991m	Shastoon	211.61	211.82	там
